Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2000","2000","1000 USD","897720","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2001","2001","1000 USD","800744","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2002","2002","1000 USD","1304822","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2003","2003","1000 USD","1198259","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2004","2004","1000 USD","1256656","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2005","2005","1000 USD","1160670","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2006","2006","1000 USD","1004695","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2007","2007","1000 USD","1466382","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2008","2008","1000 USD","2561153","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2009","2009","1000 USD","1855771","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2010","2010","1000 USD","1759143","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2011","2011","1000 USD","2184392","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2012","2012","1000 USD","2908378","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2013","2013","1000 USD","2453850","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","2506598","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","1948499","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","1799251","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","2235402","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","2247591","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","1922641","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","2322813","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","2826861","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1961","1961","1000 USD","1020252","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1962","1962","1000 USD","1161155","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1963","1963","1000 USD","1181009","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1964","1964","1000 USD","830774","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1965","1965","1000 USD","888215","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1966","1966","1000 USD","994808","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1967","1967","1000 USD","1889383","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1968","1968","1000 USD","1032781","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1969","1969","1000 USD","1036636","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1970","1970","1000 USD","1191032","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1971","1971","1000 USD","1666173","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1972","1972","1000 USD","1835990","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1973","1973","1000 USD","809956","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1974","1974","1000 USD","2136302","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1975","1975","1000 USD","1761587","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1976","1976","1000 USD","1449131","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1977","1977","1000 USD","1887649","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1978","1978","1000 USD","1967064","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1979","1979","1000 USD","1633598","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1980","1980","1000 USD","2128014","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1981","1981","1000 USD","2866651","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1982","1982","1000 USD","1692581","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1983","1983","1000 USD","847929","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1984","1984","1000 USD","924645","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1985","1985","1000 USD","1627622","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1986","1986","1000 USD","1657692","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1987","1987","1000 USD","1520836","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1988","1988","1000 USD","1478430","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1989","1989","1000 USD","2405774","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1990","1990","1000 USD","1769490","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1991","1991","1000 USD","1660391","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1992","1992","1000 USD","631658","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1993","1993","1000 USD","1926971","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1994","1994","1000 USD","2558821","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1995","1995","1000 USD","937945","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1996","1996","1000 USD","1960510","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1997","1997","1000 USD","1953764","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1998","1998","1000 USD","1482863","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","1999","1999","1000 USD","1531630","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2000","2000","1000 USD","2203416","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2001","2001","1000 USD","1498091","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2002","2002","1000 USD","1942198","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2003","2003","1000 USD","1870686","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2004","2004","1000 USD","1871664","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2005","2005","1000 USD","2258306","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2006","2006","1000 USD","1336766","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2007","2007","1000 USD","1373379","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2008","2008","1000 USD","2447987","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2009","2009","1000 USD","2322696","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2010","2010","1000 USD","2470154","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2011","2011","1000 USD","1996941","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2012","2012","1000 USD","2336316","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2013","2013","1000 USD","2276551","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","2746757","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","2048753","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","1583335","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","3383041","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","2525855","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","2279169","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","3053921","E","Estimated value"
"QV","Value of Agricultural Production","710","South Africa","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","3251911","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1961","1961","1000 Int. $","203542","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1962","1962","1000 Int. $","179454","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1963","1963","1000 Int. $","144527","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1964","1964","1000 Int. $","143724","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1965","1965","1000 Int. $","165002","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1966","1966","1000 Int. $","180659","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1967","1967","1000 Int. $","304629","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1968","1968","1000 Int. $","195801","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1969","1969","1000 Int. $","315454","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1970","1970","1000 Int. $","217860","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1971","1971","1000 Int. $","372458","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1972","1972","1000 Int. $","465129","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1973","1973","1000 Int. $","191771","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1974","1974","1000 Int. $","422411","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1975","1975","1000 Int. $","353905","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1976","1976","1000 Int. $","368895","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1977","1977","1000 Int. $","323838","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1978","1978","1000 Int. $","326839","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1979","1979","1000 Int. $","229219","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1980","1980","1000 Int. $","303254","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1981","1981","1000 Int. $","568753","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1982","1982","1000 Int. $","362999","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1983","1983","1000 Int. $","182623","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1984","1984","1000 Int. $","227390","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1985","1985","1000 Int. $","567670","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1986","1986","1000 Int. $","510983","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1987","1987","1000 Int. $","226996","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1988","1988","1000 Int. $","469955","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1989","1989","1000 Int. $","405185","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1990","1990","1000 Int. $","395751","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1991","1991","1000 Int. $","318313","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1992","1992","1000 Int. $","72645","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1993","1993","1000 Int. $","414111","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1994","1994","1000 Int. $","423400","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1995","1995","1000 Int. $","177640","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1996","1996","1000 Int. $","414581","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1997","1997","1000 Int. $","311677","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1998","1998","1000 Int. $","240061","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","1999","1999","1000 Int. $","322493","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2000","2000","1000 Int. $","325116","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2001","2001","1000 Int. $","306383","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2002","2002","1000 Int. $","121394","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2003","2003","1000 Int. $","212532","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2004","2004","1000 Int. $","473156","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2005","2005","1000 Int. $","252084","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2006","2006","1000 Int. $","400943","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2007","2007","1000 Int. $","302947","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2008","2008","1000 Int. $","99563","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2009","2009","1000 Int. $","140512","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2010","2010","1000 Int. $","239353","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2011","2011","1000 Int. $","202834","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2012","2012","1000 Int. $","219993","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2013","2013","1000 Int. $","188544","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2014","2014","1000 Int. $","195705","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2015","2015","1000 Int. $","129029","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2016","2016","1000 Int. $","102738","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2017","2017","1000 Int. $","307636","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2018","2018","1000 Int. $","313162","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2019","2019","1000 Int. $","155362","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2020","2020","1000 Int. $","241349","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","152","Gross Production Value (constant 2014-2016 thousand I$)","0112","Maize (corn)","2021","2021","1000 Int. $","295008","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1991","1991","1000 SLC","1183","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1992","1992","1000 SLC","550","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1993","1993","1000 SLC","5130","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1994","1994","1000 SLC","5246","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1995","1995","1000 SLC","2568","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1996","1996","1000 SLC","6848","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1997","1997","1000 SLC","5149","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1998","1998","1000 SLC","9583","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","1999","1999","1000 SLC","18645","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2000","2000","1000 SLC","24615","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2001","2001","1000 SLC","63263","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2002","2002","1000 SLC","46790","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2003","2003","1000 SLC","877689","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2004","2004","1000 SLC","4884952","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2005","2005","1000 SLC","7800824","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2006","2006","1000 SLC","172751351","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2013","2013","1000 SLC","277088","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2014","2014","1000 SLC","302236","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2015","2015","1000 SLC","250689","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2016","2016","1000 SLC","199608","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2017","2017","1000 SLC","597703","E","Estimated value"
"QV","Value of Agricultural Production","716","Zimbabwe","56","Gross Production Value (current thousand SLC)","0112","Maize (corn)","2018","2018","1000 SLC","608439","E","Estimated value"
